time,open,high,low,close,bb1 Upper,bb1 Lower,SMA 200,SMA 60,SMA 20,IT_High,IT_Low,LT_High,LT_Low,Market_Struct,BOS_Count,PivHigh_Dist,PivLow_Dist,Divergence,Volume,Volume MA, rsi, rsi2 ,ADX,ATR,ATR2,ATR3,SqueezeState,MACD,Signal
2025-07-14T12:00:00+09:00,119628.40 ,121625.00 ,119568.00 ,120742.40 ,120045.8824,117359.0876,112560.6195,117957.4283,118702.485,,118193.1,,,1,2,1.07 ,2.11 ,0,24440,3749,79.80 ,68.46 ,41.42 ,0.96 ,0.67 ,1.25 ,-1,514.63 ,372.72 
2025-07-14T13:00:00+09:00,120742.40 ,121399.40 ,120540.60 ,121375.40 ,120600.2373,117157.4727,112627.334,118023.5433,118878.855,,,,,1,2,1.59 ,2.62 ,0,4478,3941,82.84 ,70.09 ,42.16 ,0.87 ,0.72 ,1.34 ,-1,653.37 ,405.36 
2025-07-14T14:00:00+09:00,121375.40 ,122717.70 ,121114.30 ,122444.70 ,121352.4769,116880.2031,112699.401,118103.7267,119116.34,,,,,1,2,2.45 ,3.47 ,0,12493,4535,86.53 ,72.52 ,43.67 ,1.01 ,0.78 ,1.46 ,-1,839.92 ,456.55 
2025-07-14T15:00:00+09:00,122444.70 ,122451.40 ,122025.30 ,122111.00 ,121826.8364,116846.5236,112769.3,118177.2517,119336.68,,,,,1,2,2.18 ,3.21 ,0,3750,4705,80.70 ,70.69 ,45.67 ,0.79 ,0.83 ,1.54 ,-1,949.89 ,522.63 
2025-07-14T16:00:00+09:00,122111.00 ,123240.00 ,122084.20 ,122724.10 ,122388.0684,116754.7816,112842.192,118254.7083,119571.425,,,,,1,2,2.67 ,3.69 ,0,9120,5117,82.97 ,72.01 ,48.06 ,0.84 ,0.88 ,1.63 ,-1,1074.13 ,606.26 
2025-07-14T17:00:00+09:00,122724.10 ,122770.60 ,122285.10 ,122565.80 ,122824.1339,116739.3061,112914.243,118337.1733,119781.72,,,,,1,2,2.54 ,3.57 ,0,2802,5043,80.34 ,71.16 ,50.80 ,0.69 ,0.90 ,1.68 ,-1,1146.60 ,696.24 
2025-07-14T18:00:00+09:00,122565.80 ,122575.80 ,121872.80 ,121981.40 ,123084.6298,116820.9502,112983.408,118410.3533,119952.79,,,,,1,2,2.08 ,3.11 ,0,3918,5057,71.35 ,68.14 ,53.40 ,0.66 ,0.92 ,1.72 ,-1,1143.69 ,785.07 
2025-07-14T19:00:00+09:00,121981.40 ,122148.90 ,121643.30 ,121911.90 ,123301.5654,116922.9246,113052.966,118482.4017,120112.245,,,,,1,2,2.02 ,3.05 ,0,2906,4633,70.34 ,67.79 ,55.51 ,0.58 ,0.92 ,1.72 ,-1,1122.84 ,871.06 
2025-07-14T20:00:00+09:00,121911.90 ,121912.00 ,121365.50 ,121490.00 ,123422.083,117088.807,113120.4595,118548.9033,120255.445,,,,,1,2,1.68 ,2.71 ,0,3227,4651,64.40 ,65.70 ,57.03 ,0.54 ,0.92 ,1.72 ,-1,1060.05 ,945.01 
2025-07-14T21:00:00+09:00,121490.00 ,121915.90 ,121423.00 ,121901.50 ,123559.9814,117293.7886,113190.2815,118624.4967,120426.885,123240,,,,1,2,1.10 ,3.04 ,0,1941,4677,67.30 ,66.72 ,57.94 ,0.49 ,0.92 ,1.72 ,-1,1031.60 ,1002.45 
2025-07-14T22:00:00+09:00,121901.50 ,122110.00 ,121164.60 ,121690.10 ,123645.1852,117514.5948,113258.9805,118692.5183,120579.89,,,,,1,2,1.27 ,2.87 ,0,4266,4836,64.39 ,65.69 ,58.13 ,0.59 ,0.93 ,1.74 ,-1,980.69 ,1038.82 
2025-07-14T23:00:00+09:00,121690.10 ,121960.30 ,120633.30 ,121178.00 ,123671.2093,117713.0407,113324.5215,118752.76,120692.125,,,,,1,2,1.70 ,2.46 ,0,6020,5043,57.88 ,63.28 ,57.37 ,0.76 ,0.95 ,1.78 ,-1,888.77 ,1044.25 
2025-07-15T00:00:00+09:00,121178.00 ,121178.00 ,119593.00 ,119876.70 ,123632.8704,117847.4496,113383.929,118788.4767,120740.16,,,,,1,2,2.81 ,1.40 ,0,7612,5256,45.32 ,57.79 ,55.75 ,0.95 ,0.99 ,1.85 ,-1,702.83 ,1016.80 
2025-07-15T01:00:00+09:00,119876.70 ,120305.70 ,119236.40 ,120276.10 ,123597.4097,118007.2103,113445.4685,118832.885,120802.31,,,,,1,2,2.46 ,1.73 ,0,7757,5580,48.98 ,58.91 ,53.69 ,0.93 ,1.03 ,1.92 ,-1,580.99 ,962.01 
2025-07-15T02:00:00+09:00,120276.10 ,120515.00 ,119752.50 ,119880.00 ,123510.5948,118222.6552,113505.855,118870.1467,120866.625,,,,,1,2,2.80 ,1.41 ,0,3483,5645,45.71 ,57.37 ,51.28 ,0.83 ,1.05 ,1.97 ,-1,447.32 ,884.31 
2025-07-15T03:00:00+09:00,119880.00 ,120167.90 ,119588.00 ,119623.00 ,123400 ,118450.0426,113564.277,118900.53,120924.925,,,,,1,2,3.02 ,1.20 ,0,1854,5626,43.68 ,56.39 ,48.75 ,0.72 ,1.07 ,2.00 ,-1,316.99 ,792.45 
2025-07-15T04:00:00+09:00,119623.00 ,120074.60 ,119567.20 ,119920.60 ,123335.7947,118603.3253,113623.787,118937.6033,120969.56,,,,,1,2,2.77 ,1.44 ,0,2044,5642,46.64 ,57.25 ,46.10 ,0.62 ,1.08 ,2.01 ,-1,235.01 ,693.81 
2025-07-15T05:00:00+09:00,119920.60 ,120420.00 ,119500.00 ,120143.80 ,123253.1395,118798.6005,113683.5585,118975.4217,121025.87,,,,,1,2,2.58 ,1.62 ,0,2240,5658,48.81 ,57.89 ,43.35 ,0.67 ,1.09 ,2.03 ,-1,185.91 ,596.68 
2025-07-15T06:00:00+09:00,120143.80 ,120220.80 ,119810.20 ,120018.10 ,123165.9645,118982.3355,113740.11,119007.2383,121074.15,,119236.4,,,1,2,2.68 ,0.65 ,0,1097,5647,47.64 ,57.40 ,40.76 ,0.56 ,1.10 ,2.05 ,-1,135.29 ,497.09 
2025-07-15T07:00:00+09:00,120018.10 ,120278.10 ,119900.00 ,120030.10 ,123137.2827,119051.1873,113795.9325,119040.7683,121094.235,,,,,1,2,2.67 ,0.66 ,0,753,5310,47.77 ,57.43 ,38.29 ,0.48 ,1.09 ,2.03 ,-1,95.05 ,398.68 
2025-07-15T08:00:00+09:00,120030.10 ,120038.70 ,119739.00 ,119827.70 ,123161 ,118936.2165,113850.8715,119075.0633,121048.5,,,,,1,2,2.85 ,0.49 ,0,994,4138,45.71 ,56.63 ,35.90 ,0.40 ,1.05 ,1.96 ,-1,46.29 ,305.08 
2025-07-15T09:00:00+09:00,119827.70 ,119914.90 ,119046.90 ,119440.40 ,123169.8852,118733.6148,113904.132,119107.3917,120951.75,,,,,1,2,3.18 ,0.17 ,0,2698,4049,41.99 ,55.12 ,33.93 ,0.51 ,1.02 ,1.91 ,-1,-23.33 ,224.39 
2025-07-15T10:00:00+09:00,119440.40 ,119494.60 ,118385.10 ,118485.90 ,123106.1931,118401 ,113952.3045,119124.3167,120753.81,,,,,-1,1,4.01 ,0.63 ,0,4832,3666,34.53 ,51.66 ,32.46 ,0.66 ,0.99 ,1.86 ,-1,-153.76 ,142.75 
2025-07-15T11:00:00+09:00,118485.90 ,118874.60 ,117842.80 ,118270.10 ,123062.0752,118061.4548,114001.558,119139.6,120561.765,,,,,-1,1,4.20 ,0.82 ,0,7023,3829,33.10 ,50.92 ,31.56 ,0.73 ,0.99 ,1.85 ,-1,-271.41 ,62.89 
2025-07-15T12:00:00+09:00,118270.10 ,118270.10 ,116880.00 ,117202.60 ,122981.6761,117589.7039,114045.078,119141.6983,120285.69,,,123240,,-1,1,5.15 ,1.74 ,0,9052,3826,27.11 ,47.49 ,31.46 ,0.89 ,0.99 ,1.85 ,-1,-445.64 ,-21.84 
2025-07-15T13:00:00+09:00,117202.60 ,117530.10 ,116297.50 ,117499.90 ,122775.3956,117289.3944,114089.546,119147.46,120032.395,,,,,-1,1,4.89 ,1.48 ,0,7427,4057,30.86 ,48.48 ,32.16 ,0.94 ,1.01 ,1.89 ,-1,-553.36 ,-109.44 
2025-07-15T14:00:00+09:00,117499.90 ,117764.70 ,116978.00 ,117339.50 ,122628.5844,116972.0156,114130.439,119145.7433,119800.3,,,,,-1,1,5.03 ,1.62 ,0,3297,4026,29.97 ,47.98 ,33.49 ,0.85 ,1.03 ,1.91 ,-1,-644.24 ,-201.68 
2025-07-15T15:00:00+09:00,117339.50 ,117339.60 ,116751.60 ,117048.20 ,122452.9183,116661.3117,114169.8185,119138.9433,119557.115,,,,,-1,1,5.29 ,1.87 ,0,3837,4073,28.36 ,47.09 ,35.36 ,0.74 ,1.04 ,1.94 ,-1,-731.34 ,-297.97 
2025-07-15T16:00:00+09:00,117048.20 ,117265.00 ,116390.60 ,116777.00 ,122315.1504,116327.7796,114208.004,119126.5917,119321.465,,,,,-1,1,5.53 ,2.11 ,0,3414,4082,26.91 ,46.27 ,37.49 ,0.74 ,1.05 ,1.97 ,-1,-812.88 ,-398.85 
2025-07-15T17:00:00+09:00,116777.00 ,116870.40 ,116315.00 ,116766.80 ,122009.6319,116119.8281,114247.9495,119123.16,119064.73,,,,,-1,1,5.54 ,2.11 ,0,2930,4132,26.85 ,46.24 ,39.71 ,0.65 ,1.06 ,1.99 ,-1,-868.32 ,-500.48 
2025-07-15T18:00:00+09:00,116766.80 ,117217.40 ,116701.70 ,116771.40 ,121665.5247,115972.0653,114286.9145,119112.0417,118818.795,,116297.5,,,-1,1,5.54 ,0.41 ,0,2173,4027,26.92 ,46.26 ,41.69 ,0.58 ,1.06 ,1.99 ,-1,-901.49 ,-598.05 
2025-07-15T19:00:00+09:00,116771.40 ,117225.50 ,116746.10 ,117062.60 ,121340.3276,115885.7224,114325.7405,119107.4383,118613.025,,,,,-1,1,5.28 ,0.65 ,0,1296,3791,31.60 ,47.30 ,43.30 ,0.52 ,1.05 ,1.95 ,-1,-893.97 ,-680.30 
2025-07-15T20:00:00+09:00,117062.60 ,117170.00 ,116340.60 ,117115.90 ,121211.9287,115738.0413,114364.587,119103.16,118474.985,,,,,-1,1,5.23 ,0.70 ,0,2937,3557,32.45 ,47.49 ,44.60 ,0.59 ,1.02 ,1.90 ,-1,-873.64 ,-747.21 
2025-07-15T21:00:00+09:00,117115.90 ,117462.30 ,116400.10 ,117180.20 ,120981.2998,115659.0802,114405.109,119101.6167,118320.19,,,,,-1,1,5.17 ,0.75 ,0,8043,3571,33.53 ,47.73 ,45.56 ,0.69 ,1.00 ,1.87 ,-1,-842.63 ,-791.32 
2025-07-15T22:00:00+09:00,117180.20 ,118450.90 ,117138.80 ,118066.40 ,120793.6657,115665.3543,114450.2715,119110.955,118229.51,,,,,-1,1,4.38 ,1.50 ,0,8344,3814,46.23 ,50.80 ,45.73 ,0.83 ,1.00 ,1.87 ,-1,-738.04 ,-811.84 
2025-07-15T23:00:00+09:00,118066.40 ,118438.60 ,115687.00 ,115975.40 ,120706.0178,115388.2422,114486.4725,119084.3617,118047.13,,,,,-1,2,6.26 ,0.28 ,0,12655,4354,31.12 ,44.50 ,45.47 ,1.35 ,1.05 ,1.96 ,-1,-814.49 ,-830.76 
2025-07-16T00:00:00+09:00,115975.40 ,116747.00 ,115754.70 ,116391.90 ,120476.6778,115264.7122,114523.3205,119062.5583,117870.695,,,,,-1,2,5.88 ,0.08 ,0,7331,4619,35.63 ,45.86 ,44.82 ,1.18 ,1.09 ,2.04 ,-1,-831.87 ,-841.93 
2025-07-16T01:00:00+09:00,116391.90 ,117721.70 ,116367.00 ,117190.20 ,120123.6654,115322.3646,114564.435,119051.725,117723.015,,,,,-1,2,5.16 ,0.76 ,0,8001,4907,43.30 ,48.35 ,43.68 ,1.17 ,1.13 ,2.11 ,-1,-772.33 ,-837.42 
2025-07-16T02:00:00+09:00,117190.20 ,117578.40 ,117127.30 ,117420.60 ,119751.9499,115434.3301,114607.471,119046.7217,117593.14,,,,,-1,2,4.96 ,0.96 ,0,1747,4939,45.33 ,49.04 ,42.11 ,0.91 ,1.16 ,2.16 ,-1,-698.50 ,-818.55 
2025-07-16T03:00:00+09:00,117420.60 ,117436.00 ,116045.20 ,116735.00 ,119302.2605,115554.5095,114647.968,119028.3267,117428.385,118450.9,,,,-1,2,1.47 ,0.37 ,0,6532,5228,40.67 ,47.13 ,40.32 ,1.00 ,1.19 ,2.23 ,-1,-687.39 ,-794.76 
2025-07-16T04:00:00+09:00,116735.00 ,117229.20 ,116300.00 ,116430.60 ,118821.7891,115695.2709,114687.0905,119003.1717,117258.53,,115687,,,-1,2,1.74 ,0.64 ,1,3362,5347,38.77 ,46.31 ,38.50 ,0.94 ,1.23 ,2.30 ,-1,-695.14 ,-772.67 
2025-07-16T05:00:00+09:00,116430.60 ,116705.70 ,116188.00 ,116412.40 ,118349.3727,115864.8873,114727.65,118979.245,117107.13,,,,,-1,2,1.75 ,0.62 ,0,2456,5334,38.65 ,46.26 ,37.13 ,0.77 ,1.25 ,2.34 ,1,-694.73 ,-752.79 
2025-07-16T06:00:00+09:00,116412.40 ,117582.90 ,116344.10 ,117536.70 ,118150.9361,115968.4039,114772.874,118976.6067,117059.67,,,,,-1,2,0.78 ,1.57 ,0,2183,5202,48.87 ,49.62 ,35.53 ,0.86 ,1.27 ,2.37 ,1,-596.81 ,-725.48 
2025-07-16T07:00:00+09:00,117536.70 ,117842.80 ,117230.00 ,117803.00 ,118039.3901,116033.2399,114821.016,118978.2533,117036.315,,,,,-1,2,0.55 ,1.80 ,0,2256,4964,50.96 ,50.37 ,33.65 ,0.75 ,1.27 ,2.37 ,1,-492.05 ,-698.15 
2025-07-16T08:00:00+09:00,117803.00 ,117956.50 ,117485.40 ,117734.40 ,118109.4546,116016.3554,114868.4525,118973.34,117062.905,,,,,-1,2,0.61 ,1.74 ,0,2150,4619,50.39 ,50.18 ,31.89 ,0.63 ,1.25 ,2.34 ,1,-409.83 ,-653.18 
2025-07-16T09:00:00+09:00,117734.40 ,118181.50 ,117406.10 ,118109.20 ,118221.336,115965.404,114919.309,118969.1617,117093.37,,,,,-1,2,0.29 ,2.05 ,0,2008,4348,53.45 ,51.24 ,30.31 ,0.64 ,1.23 ,2.30 ,1,-310.85 ,-595.29 
2025-07-16T10:00:00+09:00,118109.20 ,118200.00 ,117575.10 ,117730.40 ,118270.423,115955.407,114968.4325,118955.335,117112.915,,,,,-1,2,0.61 ,1.74 ,0,1446,4255,50.08 ,50.14 ,28.64 ,0.60 ,1.21 ,2.26 ,1,-259.98 ,-538.36 
2025-07-16T11:00:00+09:00,117730.40 ,117767.00 ,117019.70 ,117330.90 ,118287.9511,115966.1489,115015.187,118932.1367,117127.05,,,,,-1,2,0.95 ,1.40 ,0,2469,4187,46.74 ,49.00 ,26.87 ,0.62 ,1.20 ,2.24 ,1,-249.02 ,-488.42 
2025-07-16T12:00:00+09:00,117330.90 ,117533.90 ,117227.70 ,117489.50 ,118322.1498,116003.2002,115062.6285,118913.195,117162.675,,,,,-1,2,0.82 ,1.53 ,0,923,4062,48.22 ,49.47 ,24.96 ,0.50 ,1.18 ,2.21 ,1,-224.95 ,-437.04 
2025-07-16T13:00:00+09:00,117489.50 ,117704.00 ,117271.30 ,117614.50 ,118365.5261,116044.5939,115111.5885,118898.8917,117205.06,,,,,-1,2,0.71 ,1.64 ,0,1112,3971,49.41 ,49.83 ,23.17 ,0.45 ,1.17 ,2.18 ,1,-193.56 ,-381.31 
2025-07-16T14:00:00+09:00,117614.50 ,117999.70 ,117614.50 ,117859.30 ,118435.3972,116083.5128,115160.335,118886.0467,117259.455,,,,,-1,2,0.50 ,1.84 ,0,1932,3959,51.75 ,50.55 ,21.64 ,0.41 ,1.16 ,2.16 ,1,-147.23 ,-320.48 
2025-07-16T15:00:00+09:00,117859.30 ,118284.90 ,117744.40 ,118263.40 ,118569.3957,116069.5943,115211.8035,118874.8817,117319.495,,,,,-1,2,0.16 ,2.18 ,0,1582,3974,55.42 ,51.71 ,20.42 ,0.43 ,1.15 ,2.14 ,1,-77.02 ,-262.72 
2025-07-16T16:00:00+09:00,118263.40 ,118280.00 ,117861.90 ,118151.00 ,118667.9872,116074.5128,115261.492,118862.1317,117371.25,,,,,-1,2,0.25 ,2.09 ,0,2087,3931,54.18 ,51.37 ,19.41 ,0.40 ,1.13 ,2.12 ,1,-30.09 ,-211.39 
2025-07-16T17:00:00+09:00,118151.00 ,118761.60 ,118114.80 ,118673.40 ,118856.9556,116034.8644,115313.637,118856.1367,117445.91,,,,,1,1,0.19 ,2.52 ,0,2816,3670,58.78 ,52.86 ,18.75 ,0.45 ,1.12 ,2.08 ,-1,48.68 ,-160.45 
2025-07-16T18:00:00+09:00,118673.40 ,119182.30 ,118673.30 ,119174.20 ,119082.1774,115920.4226,115371.258,118865.8117,117501.3,,,,,1,1,0.61 ,2.93 ,0,4575,3481,62.64 ,54.22 ,18.57 ,0.44 ,1.09 ,2.03 ,-1,149.80 ,-109.26 
2025-07-16T19:00:00+09:00,119174.20 ,119285.90 ,118708.20 ,118710.00 ,119138.3332,116137.7268,115426.099,118870.0283,117638.03,,,,115687,1,1,0.22 ,2.55 ,0,2259,2961,57.28 ,52.78 ,18.86 ,0.46 ,1.02 ,1.90 ,-1,190.28 ,-59.23 
2025-07-16T20:00:00+09:00,118710.00 ,118891.90 ,118614.90 ,118741.10 ,119214.4304,116296.5496,115480.504,118865.2483,117755.49,,,,,1,1,0.24 ,2.57 ,0,1589,2674,57.54 ,52.86 ,19.58 ,0.38 ,0.96 ,1.79 ,-1,222.31 ,-6.86 
2025-07-16T21:00:00+09:00,118741.10 ,119061.10 ,118555.00 ,118583.50 ,119302.4173,116347.8927,115533.4795,118858.0133,117825.155,,,,,1,1,0.11 ,2.44 ,0,2584,2403,55.68 ,52.37 ,20.66 ,0.40 ,0.90 ,1.68 ,-1,232.30 ,43.94 
2025-07-16T22:00:00+09:00,118583.50 ,118914.70 ,118144.10 ,118660.70 ,119395.0789,116379.2411,115585.975,118851.4833,117887.16,,,,,1,1,0.18 ,2.51 ,0,5480,2590,56.42 ,52.59 ,21.68 ,0.48 ,0.87 ,1.63 ,-1,243.64 ,92.52 
2025-07-16T23:00:00+09:00,118660.70 ,119230.00 ,118175.40 ,119013.20 ,119487.6823,116514.4577,115639.8585,118841.23,118001.07,,,,,1,1,0.47 ,2.79 ,0,5445,2536,59.75 ,53.60 ,22.76 ,0.62 ,0.84 ,1.57 ,-1,277.87 ,139.75 
2025-07-17T00:00:00+09:00,119013.20 ,119755.10 ,118311.60 ,119059.40 ,119500.5917,116764.4283,115693.049,118813.18,118132.51,,,,,1,1,0.51 ,2.83 ,0,12368,2986,60.18 ,53.73 ,23.90 ,0.81 ,0.83 ,1.55 ,-1,305.20 ,182.22 
2025-07-17T01:00:00+09:00,119059.40 ,119288.90 ,118444.00 ,119253.80 ,119478.9946,117070.1654,115748.302,118777.82,118274.58,,,,,1,1,0.67 ,2.99 ,0,3768,3052,62.01 ,54.28 ,24.95 ,0.78 ,0.83 ,1.55 ,-1,338.65 ,223.19 
2025-07-17T02:00:00+09:00,119253.80 ,119672.80 ,118944.00 ,119046.30 ,119549.2442,117150.8758,115801.48,118721.18,118350.06,,,,,1,1,0.50 ,2.82 ,0,3064,3096,58.89 ,53.58 ,26.01 ,0.72 ,0.82 ,1.53 ,-1,344.44 ,256.05 
2025-07-17T03:00:00+09:00,119046.30 ,119887.00 ,118850.10 ,119478.10 ,119700.5521,117167.0779,115855.0435,118677.2983,118433.815,,,,,1,1,0.86 ,3.17 ,0,3137,3140,63.06 ,54.82 ,27.18 ,0.77 ,0.82 ,1.54 ,-1,379.50 ,281.58 
2025-07-17T04:00:00+09:00,119478.10 ,119607.00 ,118800.00 ,119193.70 ,119772.0769,117241.4831,115907.5295,118618.4583,118506.78,,,,,1,1,0.62 ,2.94 ,0,2433,3154,58.83 ,53.85 ,28.36 ,0.74 ,0.83 ,1.55 ,-1,379.95 ,302.65 
2025-07-17T05:00:00+09:00,119193.70 ,119909.60 ,118902.40 ,119875.00 ,119978.0331,117212.1069,115962.41,118573.6117,118595.07,,,,,1,1,1.19 ,3.49 ,0,2106,3159,64.90 ,55.76 ,29.91 ,0.77 ,0.84 ,1.57 ,-1,430.33 ,325.76 
2025-07-17T06:00:00+09:00,119875.00 ,120043.10 ,119176.50 ,119264.40 ,120024 ,117319.3185,116013.8735,118528.3283,118671.77,,,,,1,1,0.68 ,3.00 ,0,2648,3219,56.82 ,53.73 ,31.69 ,0.76 ,0.85 ,1.59 ,-1,416.18 ,346.19 
2025-07-17T07:00:00+09:00,119264.40 ,119469.00 ,118552.50 ,118631.60 ,119942.1859,117531.4241,116065.343,118473.6567,118736.805,,,,,1,1,0.15 ,2.48 ,0,2269,3209,49.88 ,51.73 ,33.08 ,0.77 ,0.86 ,1.61 ,-1,349.88 ,358.00 
2025-07-17T08:00:00+09:00,118631.60 ,118809.00 ,118380.50 ,118602.40 ,119856.8825,117728.0175,116117.254,118425.53,118792.45,,,,,1,1,0.13 ,2.46 ,0,1785,3252,49.58 ,51.64 ,34.02 ,0.63 ,0.87 ,1.63 ,1,291.61 ,359.53 
2025-07-17T09:00:00+09:00,118602.40 ,119149.20 ,118591.40 ,118864.50 ,119771.9651,117937.9349,116169.621,118374.9133,118854.95,,,,,1,1,0.35 ,2.67 ,0,1500,3271,52.36 ,52.40 ,34.58 ,0.58 ,0.88 ,1.65 ,1,263.55 ,354.90 
2025-07-17T10:00:00+09:00,118864.50 ,119049.10 ,117668.90 ,118115.50 ,119735 ,118000.9534,116215.503,118315 ,118867.76,,,,,1,1,0.28 ,2.06 ,0,4757,3413,44.77 ,50.10 ,34.50 ,0.78 ,0.91 ,1.70 ,1,178.81 ,337.14 
2025-07-17T11:00:00+09:00,118115.50 ,118489.70 ,117974.80 ,118296.70 ,119731.6978,118007.1522,116261.5095,118267.315,118869.425,120043.1,,,,1,1,1.48 ,2.21 ,0,1779,3422,46.78 ,50.64 ,33.89 ,0.66 ,0.93 ,1.73 ,1,124.83 ,312.74 
2025-07-17T12:00:00+09:00,118296.70 ,118320.00 ,117720.90 ,118091.50 ,119738.9668,117993.9332,116308.317,118238 ,118866.45,,,,,1,1,1.65 ,2.04 ,0,1857,3411,44.79 ,50.02 ,32.81 ,0.61 ,0.94 ,1.76 ,1,64.75 ,277.77 
2025-07-17T13:00:00+09:00,118091.50 ,118469.10 ,117928.60 ,118469.00 ,119742.2364,117970.2236,116357.762,118207.4433,118856.23,,,,,1,1,1.33 ,2.35 ,0,1255,3333,49.08 ,51.14 ,31.19 ,0.56 ,0.95 ,1.78 ,1,47.06 ,240.78 
2025-07-17T14:00:00+09:00,118469.00 ,118618.40 ,118188.80 ,118557.00 ,119707.9145,117942.8255,116406.31,118185.3933,118825.37,,,,,1,1,1.25 ,2.42 ,0,1153,3162,50.05 ,51.40 ,29.46 ,0.49 ,0.96 ,1.79 ,1,39.68 ,197.37 
2025-07-17T15:00:00+09:00,118557.00 ,118747.90 ,118310.40 ,118443.30 ,119709.0896,117914.9804,116454.2265,118165.7317,118812.035,,117668.9,,,1,1,1.35 ,0.65 ,0,1654,3132,48.75 ,51.04 ,27.71 ,0.45 ,0.96 ,1.79 ,1,24.37 ,153.84 
2025-07-17T16:00:00+09:00,118443.30 ,118539.70 ,117818.40 ,118287.90 ,119714.8965,117863.8535,116501.3405,118138.52,118789.375,,,,,1,1,1.48 ,0.52 ,0,3134,3209,46.96 ,50.55 ,25.98 ,0.50 ,0.97 ,1.80 ,1,-0.29 ,114.93 
2025-07-17T17:00:00+09:00,118287.90 ,118414.60 ,118068.30 ,118307.40 ,119720.9857,117830.1543,116548.4775,118107.9133,118775.57,,,,,1,1,1.47 ,0.54 ,0,1258,3143,47.22 ,50.61 ,24.52 ,0.43 ,0.97 ,1.81 ,1,-18.06 ,80.52 
2025-07-17T18:00:00+09:00,118307.40 ,119198.90 ,118225.90 ,118753.90 ,119724.2527,117836.2073,116598.6085,118086.8433,118780.23,,,,,1,1,1.09 ,0.91 ,0,2832,3010,52.96 ,52.00 ,23.27 ,0.56 ,0.97 ,1.82 ,1,3.85 ,51.67 
2025-07-17T19:00:00+09:00,118753.90 ,118862.60 ,118224.30 ,118328.50 ,119703.3078,117788.6822,116647.3925,118058.4833,118745.995,,,,,1,1,1.45 ,0.56 ,0,1959,2836,47.65 ,50.62 ,22.11 ,0.56 ,0.97 ,1.81 ,1,-12.97 ,30.36 
2025-07-17T20:00:00+09:00,118328.50 ,118392.00 ,117958.30 ,117985.90 ,119692.734,117691.906,116695.6895,118027.7867,118692.32,,,,,1,1,1.74 ,0.27 ,0,2154,2325,43.83 ,49.53 ,20.96 ,0.49 ,0.95 ,1.77 ,1,-53.33 ,10.56 
2025-07-17T21:00:00+09:00,117985.90 ,118171.80 ,117422.00 ,117846.50 ,119652.0295,117591.8805,116742.409,118001.2217,118621.955,,,,,1,1,1.86 ,0.15 ,0,4549,2364,42.35 ,49.10 ,20.08 ,0.54 ,0.93 ,1.73 ,1,-95.46 ,-7.24 
2025-07-17T22:00:00+09:00,117846.50 ,118429.00 ,117504.70 ,118260.20 ,119604.9188,117560.3812,116790.053,117997.46,118582.65,,,,,1,1,1.51 ,0.50 ,0,3627,2392,47.98 ,50.42 ,19.33 ,0.62 ,0.92 ,1.72 ,1,-94.38 ,-22.95 
2025-07-17T23:00:00+09:00,118260.20 ,118820.90 ,118125.20 ,118747.60 ,119486.7486,117605.5014,116839.847,118005.4183,118546.125,119198.9,,,,1,1,0.38 ,0.91 ,0,3627,2417,53.72 ,51.92 ,18.54 ,0.61 ,0.91 ,1.70 ,1,-53.57 ,-33.31 
2025-07-18T00:00:00+09:00,118747.60 ,119079.20 ,118323.70 ,118869.70 ,119435.901,117623.949,116890.9215,118033.2033,118529.925,,,,,1,1,0.28 ,1.01 ,0,2807,2436,55.05 ,52.29 ,17.82 ,0.62 ,0.90 ,1.68 ,1,-11.26 ,-37.27 
2025-07-18T01:00:00+09:00,118869.70 ,118940.00 ,118320.00 ,118544.20 ,119127.6723,117799.0977,116940.582,118050.6083,118463.385,,,,,1,1,0.55 ,0.74 ,0,2748,2468,50.84 ,51.22 ,17.19 ,0.59 ,0.89 ,1.65 ,1,-3.94 ,-37.68 
2025-07-18T02:00:00+09:00,118544.20 ,119339.70 ,118487.80 ,119250.60 ,119123.6732,117802 ,116993.3345,118082.46,118462.695,,117422,120043.1,,1,2,0.04 ,1.53 ,0,4423,2556,58.30 ,53.34 ,16.80 ,0.63 ,0.88 ,1.63 ,1,58.19 ,-29.21 
2025-07-18T03:00:00+09:00,119250.60 ,119774.80 ,119190.00 ,119575.40 ,119328.36,117691.41,117047.0665,118124.58,118509.885,,,,,1,2,0.31 ,1.80 ,0,3615,2624,61.22 ,54.27 ,16.90 ,0.58 ,0.86 ,1.61 ,1,132.12 ,-14.95 
2025-07-18T04:00:00+09:00,119575.40 ,119870.00 ,118796.40 ,118945.60 ,119366.6766,117687.4134,117096.8175,118160.7233,118527.045,,,,,1,2,0.21 ,1.28 ,0,2582,2664,53.42 ,52.20 ,17.06 ,0.69 ,0.87 ,1.62 ,1,138.29 ,1.85 
2025-07-18T05:00:00+09:00,118945.60 ,119424.20 ,118360.60 ,119413.60 ,119469.0419,117639.9581,117147.4825,118204.8367,118554.5,,,,,1,2,0.18 ,1.67 ,0,3098,2743,57.73 ,53.54 ,17.18 ,0.75 ,0.88 ,1.64 ,1,178.88 ,27.65 
